[Wed Apr 22 15:30:21.283739 2015] [:error] [pid 21048] [client 127.0.0.1:36190] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/5537945d4388a.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:30:21.283824 2015] [:error] [pid 21048] [client 127.0.0.1:36190] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:30:25.504008 2015] [:error] [pid 20867] [client 127.0.0.1:36196] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/55379461792c2.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:30:25.504067 2015] [:error] [pid 20867] [client 127.0.0.1:36196] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:30:27.157174 2015] [:error] [pid 21663] [client 127.0.0.1:36192] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553794632296b.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:30:27.157226 2015] [:error] [pid 21663] [client 127.0.0.1:36192] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:32:30.457519 2015] [:error] [pid 21048] [client 127.0.0.1:36228] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553794de6e412.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:32:30.457565 2015] [:error] [pid 21048] [client 127.0.0.1:36228] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:32:32.530442 2015] [:error] [pid 21092] [client 127.0.0.1:36233] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553794e07f36d.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:32:32.530506 2015] [:error] [pid 21092] [client 127.0.0.1:36233] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:33:09.499650 2015] [:error] [pid 20365] [client 127.0.0.1:36238] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/55379505787e5.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:33:09.499728 2015] [:error] [pid 20365] [client 127.0.0.1:36238] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:33:11.070142 2015] [:error] [pid 22569] [client 127.0.0.1:36239] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553795070e587.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/password/recover
[Wed Apr 22 15:33:11.070222 2015] [:error] [pid 22569] [client 127.0.0.1:36239] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/password/recover
[Wed Apr 22 15:35:34.851163 2015] [:error] [pid 20882] [client 127.0.0.1:36254] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/55379596bddbc.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/registration
[Wed Apr 22 15:35:34.851212 2015] [:error] [pid 20882] [client 127.0.0.1:36254] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/registration
[Wed Apr 22 15:36:06.554063 2015] [:error] [pid 22569] [client 127.0.0.1:36262] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553795b6751f5.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/registration
[Wed Apr 22 15:36:06.554111 2015] [:error] [pid 22569] [client 127.0.0.1:36262] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/registration
[Wed Apr 22 15:36:30.614708 2015] [:error] [pid 21452] [client 127.0.0.1:36274] PHP Warning:  file_put_contents(/opt/var/www/gsss/runtime/debug/553795ce6dfc6.data): failed to open stream: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 58, referer: http://gsss/registration
[Wed Apr 22 15:36:30.614773 2015] [:error] [pid 21452] [client 127.0.0.1:36274] PHP Warning:  touch(): Utime failed: Permission denied in /opt/var/www/gsss/vendor/yiisoft/yii2-debug/LogTarget.php on line 73, referer: http://gsss/registration
[Wed Apr 22 15:52:37.256799 2015] [:error] [pid 22652] [client 127.0.0.1:36404] PHP Fatal error:  Cannot use object of type yii\\db\\Query as array in /opt/var/www/gsss/controllers/SiteController.php on line 204
